AuNP in H2O

 1-RSS =                   0.0008777630952373975

MaxSPA (m^2)=              1.1795241420131436e-17

Shiftf (nm) =              5

Sg=                        1.25

Spheres %=                 0.975

R (m)=                     3.799999999999999e-9

995 0.01764974575878995
990 0.01784251821312054
985 0.018038520554036836
980 0.018237835355932104
975 0.018440533893724388
970 0.01864669659220053
965 0.018856399779265245
960 0.01906974341265921
955 0.01928680860295855
950 0.01950769514002057
945 0.0197792998195565
940 0.020073561360225388
935 0.02037457065476413
930 0.020682534390697324
925 0.020997685060773045
920 0.021320257203244198
915 0.021650486782785083
910 0.021988628310993664
905 0.022334967579105403
900 0.022689751816293725
895 0.02305329120532851
890 0.023425891574283722
885 0.02380785841738565
880 0.024196548918963712
875 0.024572757572799395
870 0.024958182194432556
865 0.025353120889795775
860 0.025757919613804248
855 0.026172916592841686
850 0.026598487342117245
845 0.027035021773001506
840 0.02748291946271451
835 0.027942602063082914
830 0.028414511555174004
825 0.028899092892795488
820 0.029460465311216297
815 0.030178553591620586
810 0.030923309326084322
805 0.031696067873725364
800 0.03249827644081737
795 0.03333137415380047
790 0.03419703166382401
785 0.035096846105529725
780 0.036032644473774626
775 0.0370063192073385
770 0.038019848379425486
765 0.03921395268632561
760 0.04046644731594637
755 0.04177793525523648
750 0.04315187914732482
745 0.044592034581041703
740 0.04610229910432401
735 0.04768699585539158
730 0.04935051992918752
725 0.051097738911474
720 0.05339649571746834
715 0.05591762068680527
710 0.0586007860194387
705 0.061458181821802314
700 0.06450307687802866
695 0.06774973079384713
690 0.07121396372288857
685 0.07491274710709385
680 0.08009205384914575
675 0.08614888838925781
670 0.09277963010302391
665 0.10004954632944954
660 0.10803381278530023
655 0.11681924030177872
650 0.12650683702278467
645 0.13654574661922483
640 0.14690702777777678
635 0.15825053693023897
630 0.1706952991683015
625 0.18437773037513605
620 0.1994542265920488
615 0.21610493059819055
610 0.23488094830458572
605 0.2556837376220187
600 0.27876125776775507
595 0.30439756490351255
590 0.3329077271976034
585 0.36468118622291945
580 0.40045774952327007
575 0.4398962933205688
570 0.48322900561669446
565 0.5306275811236694
560 0.5821634292379486
555 0.6330331792917301
550 0.6845450537487163
545 0.7378294584083962
540 0.7922185607502702
535 0.8468791215861898
530 0.9012317429093023
525 0.945999471944738
520 0.9790615891470769
515 1.
510 0.9999945351592584
505 0.9741025594198994
500 0.9454278766312987
495 0.9149180779579503
490 0.8824271862892663
485 0.8471852189885675
480 0.8139744890075542
475 0.7825248979911605
470 0.7595526583967572
465 0.7483264752984216
460 0.7371169687374725
455 0.7259600952151938
450 0.7190845165779718
445 0.7129298910934099
440 0.706705539956669
435 0.7065009854719041
430 0.7110165749499345
425 0.7154868902281527
420 0.7224247025697135
415 0.7319408767964567
410 0.7415709133267175
405 0.7509705582489021
400 0.7603009402603523
395 0.7697448355992188
390 0.7803034589682053
385 0.7909709414969843
380 0.8009400368185375
375 0.8101269486757557
370 0.8193023437206269
365 0.8283258370380858
360 0.8371901948884083
355 0.845417197648134
350 0.8536762905541082
345 0.8614418660581601
340 0.869216981395525
335 0.875609338091491
330 0.8819593168052582
325 0.8901032617508874
320 0.8993537000066621
315 0.9114644691110485
310 0.9293894709205947
305 0.9519766502469769
300 0.9787778330279533
295 1.0109563813669915
290 1.0494590285332697
285 1.0889148049408075
280 1.1385501063415429
275 1.1931966658204713
270 1.2470984917075127
265 1.3110154460108157
260 1.3808913211401668
255 1.4482414538525654
250 1.4931314791494343
245 1.5154248896672977
240 1.5314566615781384
235 1.5504986755416967
230 1.5683375249056377
225 1.5876571519412397
220 1.5959065413949163
215 1.6178649929200906
210 1.6307282922042023
205 1.6354354970588105
200 1.644543131348185
195 1.6507688432929395
