1000   0.007995008372060646
995    0.00990156000364011
990    0.009655169760285067
985    0.010854104118225424
980    0.009439328688217733
975    0.010434843564023475
970    0.010733752055102184
965    0.01162929228282012
960    0.013438686563711215
955    0.011983903470181918
950    0.01296406528623131
945    0.012856193356501353
940    0.01344835235142546
935    0.015368784277141214
930    0.014626117552175346
925    0.014396182446807276
920    0.016810577758666786
915    0.014492074335404255
910    0.01635519553114679
905    0.017937212572594993
900    0.016841426757945713
895    0.02025597481968381
890    0.017412424784842277
885    0.02015263185922622
880    0.02018769008824911
875    0.021867672013339407
870    0.021878142401401728
865    0.023102425880582478
860    0.025400882142458576
855    0.025489156640716448
850    0.028055155903685375
845    0.027731211008737766
840    0.027916506423613957
835    0.029942163398744354
830    0.02946338793195091
825    0.031129104838243937
820    0.030791820149003748
815    0.03301166885728184
810    0.03417713545443677
805    0.04119486722558568
800    0.049736628354175014
795    0.039702359577983404
790    0.0402234007532747
785    0.03811073883152908
780    0.04509407057511017
775    0.0438199532024928
770    0.0472384996984825
765    0.04551841407432959
760    0.04908615071032408
755    0.049273821284260715
750    0.05251493803624385
745    0.05355430322457966
740    0.05542987526790064
735    0.058942125878376085
730    0.05825365688476753
725    0.06011660825095312
720    0.06608064423124275
715    0.06839083807869101
710    0.06794400787248572
705    0.07291455159860234
700    0.07493303619498191
695    0.0798441775038631
690    0.08717520106497217
685    0.08722178613437684
680    0.09242048587524605
675    0.09848303254588076
670    0.10220930067186061
665    0.10924021062708929
660    0.11607408992594204
655    0.1252677649528106
650    0.12832032110768052
645    0.14112689364994765
640    0.14756314180487828
635    0.16003040825257445
630    0.1709848793653052
625    0.18271343774347854
620    0.20040577907290374
615    0.2142639440587682
610    0.23045969926381113
605    0.24923153524531075
600    0.26734793899653153
595    0.2897465674103526
590    0.3144647405085567
585    0.3380976284921491
580    0.37004412630790423
575    0.4040316329422442
570    0.4396432443480519
565    0.4852653147722451
560    0.5386791152689416
555    0.5922520093702296
550    0.6530207724438304
545    0.7166314095606028
540    0.7853227753894533
535    0.8492093248217684
530    0.9097411525748194
525    0.9574922674317351
520    0.9878565609216968
515    0.9999999999999999
510    0.9925641595800124
505    0.9669297268972372
500    0.9291089808440826
495    0.8880388260487039
490    0.8482827212378987
485    0.8114424719114001
480    0.7798722147234677
475    0.7565334532024627
470    0.7380975503663274
465    0.7214607366046746
460    0.7132861323805665
455    0.7064141099930046
450    0.6976978751365943
445    0.6974533693675163
440    0.6969773250771023
435    0.6975349212571793
430    0.7008715784881022
425    0.7023891335979614
420    0.7065371873773563
415    0.711367188971028
410    0.718957063018475
405    0.7249200964701715
400    0.7314712331483398
395    0.7466067572483343
390    0.752573088799886
385    0.7656600710574433
380    0.7711508080183141
375    0.788494454991558
370    0.7997784504751336
365    0.807904108555332
360    0.8240222282825491
355    0.822846171830121
350    0.8506732826731571
345    0.8700431347924276
340    0.8756507278889254
335    0.8844991847284897
330    0.8946785566004722
325    0.9127435032333673
320    0.9371307464227012
315    0.9499598807124533
310    0.975767761173853
305    1.0013156946662767
300    1.0331267103267188
295    1.0606034817294543
290    1.101902476646562
285    1.133529924272304
280    1.177140705798868
275    1.2252842141559683
270    1.2672598351386986
265    1.3168585356148774
260    1.345525080720358
255    1.374039914037337
250    1.401472236595306
245    1.4231299648797642
240    1.4434305426292502
235    1.4601656242333318
230    1.4657565770312475
225    1.4798577109599877
220    1.5130106597993302
215    1.5289279730020766
210    1.5548899625439112
205    1.5710991530063512
200    1.5674317158670732
